Data type,UnitTypeInput Id,UnitTypeInput Name,Unit Input Custom Name,Timestamp,Timestamp short (UTC),Value,Base,Unit Id,Unit Name
Hourly Total Power,0,,,2023-11-07T17:00:00.0000000+00:00,11/7/2023 5:00:00 PM,1580.25319908333,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-11-07T17:00:00.0000000+00:00,11/7/2023 5:00:00 PM,578000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-11-07T17:00:00.0000000+00:00,11/7/2023 5:00:00 PM,1580.25319908333,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-11-07T17:00:00.0000000+00:00,11/7/2023 5:00:00 PM,24373.3641115674,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-11-07T17:00:00.0000000+00:00,11/7/2023 5:00:00 PM,147.961586440556,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-11-07T17:00:00.0000000+00:00,11/7/2023 5:00:00 PM,61.2325904710083,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-11-07T17:00:00.0000000+00:00,11/7/2023 5:00:00 PM,51.5261616365833,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-11-07T18:00:00.0000000+00:00,11/7/2023 6:00:00 PM,1652.508556,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-11-07T18:00:00.0000000+00:00,11/7/2023 6:00:00 PM,578000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-11-07T18:00:00.0000000+00:00,11/7/2023 6:00:00 PM,1652.508556,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-11-07T18:00:00.0000000+00:00,11/7/2023 6:00:00 PM,24373.5248965883,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-11-07T18:00:00.0000000+00:00,11/7/2023 6:00:00 PM,150.739011247222,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-11-07T18:00:00.0000000+00:00,11/7/2023 6:00:00 PM,61.2946234533444,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-11-07T18:00:00.0000000+00:00,11/7/2023 6:00:00 PM,51.4501386485722,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-11-07T19:00:00.0000000+00:00,11/7/2023 7:00:00 PM,1611.62057883333,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-11-07T19:00:00.0000000+00:00,11/7/2023 7:00:00 PM,578000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-11-07T19:00:00.0000000+00:00,11/7/2023 7:00:00 PM,1611.62057883333,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-11-07T19:00:00.0000000+00:00,11/7/2023 7:00:00 PM,24373.6607907676,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-11-07T19:00:00.0000000+00:00,11/7/2023 7:00:00 PM,145.186179862778,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-11-07T19:00:00.0000000+00:00,11/7/2023 7:00:00 PM,61.3555454077139,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-11-07T19:00:00.0000000+00:00,11/7/2023 7:00:00 PM,51.2582876159361,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-11-07T20:00:00.0000000+00:00,11/7/2023 8:00:00 PM,1642.42500227778,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-11-07T20:00:00.0000000+00:00,11/7/2023 8:00:00 PM,578000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-11-07T20:00:00.0000000+00:00,11/7/2023 8:00:00 PM,1642.42500227778,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-11-07T20:00:00.0000000+00:00,11/7/2023 8:00:00 PM,24373.8182324045,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-11-07T20:00:00.0000000+00:00,11/7/2023 8:00:00 PM,148.155316285556,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-11-07T20:00:00.0000000+00:00,11/7/2023 8:00:00 PM,61.4097662190833,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-11-07T20:00:00.0000000+00:00,11/7/2023 8:00:00 PM,51.2489026797278,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-11-07T21:00:00.0000000+00:00,11/7/2023 9:00:00 PM,1691.71073363889,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-11-07T21:00:00.0000000+00:00,11/7/2023 9:00:00 PM,578000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-11-07T21:00:00.0000000+00:00,11/7/2023 9:00:00 PM,1691.71073363889,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-11-07T21:00:00.0000000+00:00,11/7/2023 9:00:00 PM,24373.9659071979,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-11-07T21:00:00.0000000+00:00,11/7/2023 9:00:00 PM,154.571926318333,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-11-07T21:00:00.0000000+00:00,11/7/2023 9:00:00 PM,61.3703290648194,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-11-07T21:00:00.0000000+00:00,11/7/2023 9:00:00 PM,51.411815901375,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-11-07T22:00:00.0000000+00:00,11/7/2023 10:00:00 PM,1662.59660936111,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-11-07T22:00:00.0000000+00:00,11/7/2023 10:00:00 PM,578000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-11-07T22:00:00.0000000+00:00,11/7/2023 10:00:00 PM,1662.59660936111,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-11-07T22:00:00.0000000+00:00,11/7/2023 10:00:00 PM,24374.1284848647,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-11-07T22:00:00.0000000+00:00,11/7/2023 10:00:00 PM,145.663298983889,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-11-07T22:00:00.0000000+00:00,11/7/2023 10:00:00 PM,61.1795371362778,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-11-07T22:00:00.0000000+00:00,11/7/2023 10:00:00 PM,50.8683132103278,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-11-07T23:00:00.0000000+00:00,11/7/2023 11:00:00 PM,1771.31906419445,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-11-07T23:00:00.0000000+00:00,11/7/2023 11:00:00 PM,578000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-11-07T23:00:00.0000000+00:00,11/7/2023 11:00:00 PM,1771.31906419445,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-11-07T23:00:00.0000000+00:00,11/7/2023 11:00:00 PM,24374.2625625205,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-11-07T23:00:00.0000000+00:00,11/7/2023 11:00:00 PM,151.592376135556,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-11-07T23:00:00.0000000+00:00,11/7/2023 11:00:00 PM,61.5798496468583,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-11-07T23:00:00.0000000+00:00,11/7/2023 11:00:00 PM,51.1037812040806,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-11-08T00:00:00.0000000+00:00,11/8/2023 12:00:00 AM,1691.5175025,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-11-08T00:00:00.0000000+00:00,11/8/2023 12:00:00 AM,578000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-11-08T00:00:00.0000000+00:00,11/8/2023 12:00:00 AM,1691.5175025,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-11-08T00:00:00.0000000+00:00,11/8/2023 12:00:00 AM,24374.4217812066,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-11-08T00:00:00.0000000+00:00,11/8/2023 12:00:00 AM,148.627575343611,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-11-08T00:00:00.0000000+00:00,11/8/2023 12:00:00 AM,61.3921371111306,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-11-08T00:00:00.0000000+00:00,11/8/2023 12:00:00 AM,51.0232478479417,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-11-08T01:00:00.0000000+00:00,11/8/2023 1:00:00 AM,1808.59041191667,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-11-08T01:00:00.0000000+00:00,11/8/2023 1:00:00 AM,578000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-11-08T01:00:00.0000000+00:00,11/8/2023 1:00:00 AM,1808.59041191667,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-11-08T01:00:00.0000000+00:00,11/8/2023 1:00:00 AM,24374.5592540603,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-11-08T01:00:00.0000000+00:00,11/8/2023 1:00:00 AM,148.1853216275,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-11-08T01:00:00.0000000+00:00,11/8/2023 1:00:00 AM,61.9247756297278,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-11-08T01:00:00.0000000+00:00,11/8/2023 1:00:00 AM,50.9982841533667,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-11-08T02:00:00.0000000+00:00,11/8/2023 2:00:00 AM,25961.9389228611,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-11-08T02:00:00.0000000+00:00,11/8/2023 2:00:00 AM,578000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-11-08T02:00:00.0000000+00:00,11/8/2023 2:00:00 AM,25961.9389228611,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-11-08T02:00:00.0000000+00:00,11/8/2023 2:00:00 AM,24375.4258788575,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-11-08T02:00:00.0000000+00:00,11/8/2023 2:00:00 AM,1031.83130384695,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-11-08T02:00:00.0000000+00:00,11/8/2023 2:00:00 AM,62.8427171392055,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-11-08T02:00:00.0000000+00:00,11/8/2023 2:00:00 AM,42.0124238036833,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-11-08T03:00:00.0000000+00:00,11/8/2023 3:00:00 AM,17377.2602953333,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-11-08T03:00:00.0000000+00:00,11/8/2023 3:00:00 AM,578000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-11-08T03:00:00.0000000+00:00,11/8/2023 3:00:00 AM,17377.2602953333,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-11-08T03:00:00.0000000+00:00,11/8/2023 3:00:00 AM,24376.0503786521,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-11-08T03:00:00.0000000+00:00,11/8/2023 3:00:00 AM,715.914769582222,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-11-08T03:00:00.0000000+00:00,11/8/2023 3:00:00 AM,62.5461896355389,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-11-08T03:00:00.0000000+00:00,11/8/2023 3:00:00 AM,40.9106483617555,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-11-08T04:00:00.0000000+00:00,11/8/2023 4:00:00 AM,12323.8860052222,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-11-08T04:00:00.0000000+00:00,11/8/2023 4:00:00 AM,578000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-11-08T04:00:00.0000000+00:00,11/8/2023 4:00:00 AM,12323.8860052222,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-11-08T04:00:00.0000000+00:00,11/8/2023 4:00:00 AM,24376.7418605569,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-11-08T04:00:00.0000000+00:00,11/8/2023 4:00:00 AM,491.190135018889,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-11-08T04:00:00.0000000+00:00,11/8/2023 4:00:00 AM,62.1030899959,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-11-08T04:00:00.0000000+00:00,11/8/2023 4:00:00 AM,39.7949862805639,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-11-08T05:00:00.0000000+00:00,11/8/2023 5:00:00 AM,15784.2697398333,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-11-08T05:00:00.0000000+00:00,11/8/2023 5:00:00 AM,578000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-11-08T05:00:00.0000000+00:00,11/8/2023 5:00:00 AM,15784.2697398333,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-11-08T05:00:00.0000000+00:00,11/8/2023 5:00:00 AM,24377.3843012952,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-11-08T05:00:00.0000000+00:00,11/8/2023 5:00:00 AM,681.775878070278,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-11-08T05:00:00.0000000+00:00,11/8/2023 5:00:00 AM,62.1850287198333,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-11-08T05:00:00.0000000+00:00,11/8/2023 5:00:00 AM,40.7309550182333,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-11-08T06:00:00.0000000+00:00,11/8/2023 6:00:00 AM,14952.0058091944,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-11-08T06:00:00.0000000+00:00,11/8/2023 6:00:00 AM,578000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-11-08T06:00:00.0000000+00:00,11/8/2023 6:00:00 AM,14952.0058091944,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-11-08T06:00:00.0000000+00:00,11/8/2023 6:00:00 AM,24378.0131900844,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-11-08T06:00:00.0000000+00:00,11/8/2023 6:00:00 AM,610.977490243889,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-11-08T06:00:00.0000000+00:00,11/8/2023 6:00:00 AM,62.9833396891111,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-11-08T06:00:00.0000000+00:00,11/8/2023 6:00:00 AM,41.1021987275028,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-11-08T07:00:00.0000000+00:00,11/8/2023 7:00:00 AM,13662.2580112222,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-11-08T07:00:00.0000000+00:00,11/8/2023 7:00:00 AM,578000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-11-08T07:00:00.0000000+00:00,11/8/2023 7:00:00 AM,13662.2580112222,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-11-08T07:00:00.0000000+00:00,11/8/2023 7:00:00 AM,24378.6116432679,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-11-08T07:00:00.0000000+00:00,11/8/2023 7:00:00 AM,599.092064728056,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-11-08T07:00:00.0000000+00:00,11/8/2023 7:00:00 AM,63.5307547480139,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-11-08T07:00:00.0000000+00:00,11/8/2023 7:00:00 AM,43.2166058724667,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-11-08T08:00:00.0000000+00:00,11/8/2023 8:00:00 AM,16299.6905343056,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-11-08T08:00:00.0000000+00:00,11/8/2023 8:00:00 AM,578000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-11-08T08:00:00.0000000+00:00,11/8/2023 8:00:00 AM,16299.6905343056,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-11-08T08:00:00.0000000+00:00,11/8/2023 8:00:00 AM,24379.1422472733,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-11-08T08:00:00.0000000+00:00,11/8/2023 8:00:00 AM,616.808580316667,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-11-08T08:00:00.0000000+00:00,11/8/2023 8:00:00 AM,63.1476938457389,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-11-08T08:00:00.0000000+00:00,11/8/2023 8:00:00 AM,41.0617156858833,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-11-08T09:00:00.0000000+00:00,11/8/2023 9:00:00 AM,13032.2020665556,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-11-08T09:00:00.0000000+00:00,11/8/2023 9:00:00 AM,578000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-11-08T09:00:00.0000000+00:00,11/8/2023 9:00:00 AM,13032.2020665556,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-11-08T09:00:00.0000000+00:00,11/8/2023 9:00:00 AM,24379.8378807297,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-11-08T09:00:00.0000000+00:00,11/8/2023 9:00:00 AM,565.338270875,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-11-08T09:00:00.0000000+00:00,11/8/2023 9:00:00 AM,63.3510267890667,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-11-08T09:00:00.0000000+00:00,11/8/2023 9:00:00 AM,43.1682926412972,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-11-08T10:00:00.0000000+00:00,11/8/2023 10:00:00 AM,7155.08514605556,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-11-08T10:00:00.0000000+00:00,11/8/2023 10:00:00 AM,578266.088566389,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-11-08T10:00:00.0000000+00:00,11/8/2023 10:00:00 AM,7155.08514605556,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-11-08T10:00:00.0000000+00:00,11/8/2023 10:00:00 AM,24380.2250739104,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-11-08T10:00:00.0000000+00:00,11/8/2023 10:00:00 AM,366.566735174167,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-11-08T10:00:00.0000000+00:00,11/8/2023 10:00:00 AM,62.1448237574444,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-11-08T10:00:00.0000000+00:00,11/8/2023 10:00:00 AM,41.3962577782361,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-11-08T11:00:00.0000000+00:00,11/8/2023 11:00:00 AM,7503.31277080555,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-11-08T11:00:00.0000000+00:00,11/8/2023 11:00:00 AM,579000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-11-08T11:00:00.0000000+00:00,11/8/2023 11:00:00 AM,7503.31277080555,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-11-08T11:00:00.0000000+00:00,11/8/2023 11:00:00 AM,24380.6100588678,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-11-08T11:00:00.0000000+00:00,11/8/2023 11:00:00 AM,283.361520011389,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-11-08T11:00:00.0000000+00:00,11/8/2023 11:00:00 AM,61.5194282521278,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-11-08T11:00:00.0000000+00:00,11/8/2023 11:00:00 AM,38.9064907537833,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-11-08T12:00:00.0000000+00:00,11/8/2023 12:00:00 PM,18221.1402317778,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-11-08T12:00:00.0000000+00:00,11/8/2023 12:00:00 PM,579000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-11-08T12:00:00.0000000+00:00,11/8/2023 12:00:00 PM,18221.1402317778,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-11-08T12:00:00.0000000+00:00,11/8/2023 12:00:00 PM,24381.1702831781,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-11-08T12:00:00.0000000+00:00,11/8/2023 12:00:00 PM,787.302202208889,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-11-08T12:00:00.0000000+00:00,11/8/2023 12:00:00 PM,61.7640940580444,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-11-08T12:00:00.0000000+00:00,11/8/2023 12:00:00 PM,39.4829570087972,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-11-08T13:00:00.0000000+00:00,11/8/2023 1:00:00 PM,13885.0707946111,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-11-08T13:00:00.0000000+00:00,11/8/2023 1:00:00 PM,579000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-11-08T13:00:00.0000000+00:00,11/8/2023 1:00:00 PM,13885.0707946111,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-11-08T13:00:00.0000000+00:00,11/8/2023 1:00:00 PM,24382.0922423334,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-11-08T13:00:00.0000000+00:00,11/8/2023 1:00:00 PM,719.729061324999,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-11-08T13:00:00.0000000+00:00,11/8/2023 1:00:00 PM,61.7281767099333,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-11-08T13:00:00.0000000+00:00,11/8/2023 1:00:00 PM,41.901908100375,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-11-08T14:00:00.0000000+00:00,11/8/2023 2:00:00 PM,13297.0164427222,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-11-08T14:00:00.0000000+00:00,11/8/2023 2:00:00 PM,579000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-11-08T14:00:00.0000000+00:00,11/8/2023 2:00:00 PM,13297.0164427222,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-11-08T14:00:00.0000000+00:00,11/8/2023 2:00:00 PM,24382.6987985341,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-11-08T14:00:00.0000000+00:00,11/8/2023 2:00:00 PM,584.615623865,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-11-08T14:00:00.0000000+00:00,11/8/2023 2:00:00 PM,61.9689734646333,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-11-08T14:00:00.0000000+00:00,11/8/2023 2:00:00 PM,41.7621013831083,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-11-08T15:00:00.0000000+00:00,11/8/2023 3:00:00 PM,12796.46720475,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-11-08T15:00:00.0000000+00:00,11/8/2023 3:00:00 PM,579000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-11-08T15:00:00.0000000+00:00,11/8/2023 3:00:00 PM,12796.46720475,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-11-08T15:00:00.0000000+00:00,11/8/2023 3:00:00 PM,24383.1616857628,m3,15456,Billing heatmeter MC602
Hourly uncalibrated-flow-speed,4704,Input 4,Flow,2023-11-08T15:00:00.0000000+00:00,11/8/2023 3:00:00 PM,528.887763508333,L/h,15456,Billing heatmeter MC602
Hourly Temperature,4705,Input 5,Temp supply,2023-11-08T15:00:00.0000000+00:00,11/8/2023 3:00:00 PM,61.6495455331861,°C,15456,Billing heatmeter MC602
Hourly Temperature,4706,Input 6,Temp return,2023-11-08T15:00:00.0000000+00:00,11/8/2023 3:00:00 PM,40.2261036689972,°C,15456,Billing heatmeter MC602
Hourly Total Power,0,,,2023-11-08T16:00:00.0000000+00:00,11/8/2023 4:00:00 PM,1853.20386916667,W,15456,Billing heatmeter MC602
Hourly accumulated-heat,4701,Input 1,Energy,2023-11-08T16:00:00.0000000+00:00,11/8/2023 4:00:00 PM,579000,kWh,15456,Billing heatmeter MC602
Hourly Power,4702,Input 2,Power,2023-11-08T16:00:00.0000000+00:00,11/8/2023 4:00:00 PM,1853.20386916667,W,15456,Billing heatmeter MC602
Hourly accumulated-flow,4703,Input 3,Volume,2023-11-08T16:00:00.0000000+00:00,11/8/2023 4:00:00 PM,24383.567395224,m3,15456,Billing heatmeter MC602
